,file_path,gender_category,emotion_label
2956,TESS Toronto emotional speech set data/OAF_Sad/OAF_pike_sad.wav,female,sad
2957,TESS Toronto emotional speech set data/OAF_Sad/OAF_kite_sad.wav,female,sad
2958,TESS Toronto emotional speech set data/OAF_Sad/OAF_turn_sad.wav,female,sad
2959,TESS Toronto emotional speech set data/OAF_Sad/OAF_dime_sad.wav,female,sad
2960,TESS Toronto emotional speech set data/OAF_Sad/OAF_wife_sad.wav,female,sad
2961,TESS Toronto emotional speech set data/OAF_Sad/OAF_yearn_sad.wav,female,sad
2962,TESS Toronto emotional speech set data/OAF_Sad/OAF_death_sad.wav,female,sad
2963,TESS Toronto emotional speech set data/OAF_Sad/OAF_vine_sad.wav,female,sad
2964,TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,female,sad
2965,TESS Toronto emotional speech set data/OAF_Sad/OAF_wash_sad.wav,female,sad
2966,TESS Toronto emotional speech set data/OAF_Sad/OAF_mode_sad.wav,female,sad
2967,TESS Toronto emotional speech set data/OAF_Sad/OAF_size_sad.wav,female,sad
2968,TESS Toronto emotional speech set data/OAF_Sad/OAF_base_sad.wav,female,sad
2969,TESS Toronto emotional speech set data/OAF_Sad/OAF_thin_sad.wav,female,sad
2970,TESS Toronto emotional speech set data/OAF_Sad/OAF_dodge_sad.wav,female,sad
2971,TESS Toronto emotional speech set data/OAF_Sad/OAF_kick_sad.wav,female,sad
2972,TESS Toronto emotional speech set data/OAF_Sad/OAF_dead_sad.wav,female,sad
2973,TESS Toronto emotional speech set data/OAF_Sad/OAF_make_sad.wav,female,sad
2974,TESS Toronto emotional speech set data/OAF_Sad/OAF_half_sad.wav,female,sad
2975,TESS Toronto emotional speech set data/OAF_Sad/OAF_white_sad.wav,female,sad
2976,TESS Toronto emotional speech set data/OAF_Sad/OAF_gap_sad.wav,female,sad
2977,TESS Toronto emotional speech set data/OAF_Sad/OAF_thumb_sad.wav,female,sad
2978,TESS Toronto emotional speech set data/OAF_Sad/OAF_hate_sad.wav,female,sad
2979,TESS Toronto emotional speech set data/OAF_Sad/OAF_match_sad.wav,female,sad
2980,TESS Toronto emotional speech set data/OAF_Sad/OAF_rot_sad.wav,female,sad
2981,TESS Toronto emotional speech set data/OAF_Sad/OAF_note_sad.wav,female,sad
2982,TESS Toronto emotional speech set data/OAF_Sad/OAF_lease_sad.wav,female,sad
2983,TESS Toronto emotional speech set data/OAF_Sad/OAF_cab_sad.wav,female,sad
2984,TESS Toronto emotional speech set data/OAF_Sad/OAF_hurl_sad.wav,female,sad
2985,TESS Toronto emotional speech set data/OAF_Sad/OAF_wire_sad.wav,female,sad
2986,TESS Toronto emotional speech set data/OAF_Sad/OAF_peg_sad.wav,female,sad
2987,TESS Toronto emotional speech set data/OAF_Sad/OAF_phone_sad.wav,female,sad
2988,TESS Toronto emotional speech set data/OAF_Sad/OAF_mood_sad.wav,female,sad
2989,TESS Toronto emotional speech set data/OAF_Sad/OAF_such_sad.wav,female,sad
2990,TESS Toronto emotional speech set data/OAF_Sad/OAF_lot_sad.wav,female,sad
2991,TESS Toronto emotional speech set data/OAF_Sad/OAF_bought_sad.wav,female,sad
2992,TESS Toronto emotional speech set data/OAF_Sad/OAF_shall_sad.wav,female,sad
2993,TESS Toronto emotional speech set data/OAF_Sad/OAF_burn_sad.wav,female,sad
2994,TESS Toronto emotional speech set data/OAF_Sad/OAF_ditch_sad.wav,female,sad
2995,TESS Toronto emotional speech set data/OAF_Sad/OAF_near_sad.wav,female,sad
2996,TESS Toronto emotional speech set data/OAF_Sad/OAF_loaf_sad.wav,female,sad
2997,TESS Toronto emotional speech set data/OAF_Sad/OAF_pick_sad.wav,female,sad
2998,TESS Toronto emotional speech set data/OAF_Sad/OAF_life_sad.wav,female,sad
2999,TESS Toronto emotional speech set data/OAF_Sad/OAF_fit_sad.wav,female,sad
3000,TESS Toronto emotional speech set data/OAF_Sad/OAF_tough_sad.wav,female,sad
3001,TESS Toronto emotional speech set data/OAF_Sad/OAF_lore_sad.wav,female,sad
3002,TESS Toronto emotional speech set data/OAF_Sad/OAF_lose_sad.wav,female,sad
3003,TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,female,sad
3004,TESS Toronto emotional speech set data/OAF_Sad/OAF_pain_sad.wav,female,sad
3005,TESS Toronto emotional speech set data/OAF_Sad/OAF_rose_sad.wav,female,sad
3006,TESS Toronto emotional speech set data/OAF_Sad/OAF_shirt_sad.wav,female,sad
3007,TESS Toronto emotional speech set data/OAF_Sad/OAF_read_sad.wav,female,sad
3008,TESS Toronto emotional speech set data/OAF_Sad/OAF_sheep_sad.wav,female,sad
3009,TESS Toronto emotional speech set data/OAF_Sad/OAF_far_sad.wav,female,sad
3010,TESS Toronto emotional speech set data/OAF_Sad/OAF_mob_sad.wav,female,sad
3011,TESS Toronto emotional speech set data/OAF_Sad/OAF_doll_sad.wav,female,sad
3012,TESS Toronto emotional speech set data/OAF_Sad/OAF_raid_sad.wav,female,sad
3013,TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,female,sad
3014,TESS Toronto emotional speech set data/OAF_Sad/OAF_good_sad.wav,female,sad
3015,TESS Toronto emotional speech set data/OAF_Sad/OAF_gun_sad.wav,female,sad
3016,TESS Toronto emotional speech set data/OAF_Sad/OAF_road_sad.wav,female,sad
3017,TESS Toronto emotional speech set data/OAF_Sad/OAF_bone_sad.wav,female,sad
3018,TESS Toronto emotional speech set data/OAF_Sad/OAF_seize_sad.wav,female,sad
3019,TESS Toronto emotional speech set data/OAF_Sad/OAF_jug_sad.wav,female,sad
3020,TESS Toronto emotional speech set data/OAF_Sad/OAF_pole_sad.wav,female,sad
3021,TESS Toronto emotional speech set data/OAF_Sad/OAF_numb_sad.wav,female,sad
3022,TESS Toronto emotional speech set data/OAF_Sad/OAF_beg_sad.wav,female,sad
3023,TESS Toronto emotional speech set data/OAF_Sad/OAF_dab_sad.wav,female,sad
3024,TESS Toronto emotional speech set data/OAF_Sad/OAF_boat_sad.wav,female,sad
3025,TESS Toronto emotional speech set data/OAF_Sad/OAF_kill_sad.wav,female,sad
3026,TESS Toronto emotional speech set data/OAF_Sad/OAF_gas_sad.wav,female,sad
3027,TESS Toronto emotional speech set data/OAF_Sad/OAF_hall_sad.wav,female,sad
3028,TESS Toronto emotional speech set data/OAF_Sad/OAF_which_sad.wav,female,sad
3029,TESS Toronto emotional speech set data/OAF_Sad/OAF_walk_sad.wav,female,sad
3030,TESS Toronto emotional speech set data/OAF_Sad/OAF_week_sad.wav,female,sad
3031,TESS Toronto emotional speech set data/OAF_Sad/OAF_take_sad.wav,female,sad
3032,TESS Toronto emotional speech set data/OAF_Sad/OAF_back_sad.wav,female,sad
3033,TESS Toronto emotional speech set data/OAF_Sad/OAF_perch_sad.wav,female,sad
3034,TESS Toronto emotional speech set data/OAF_Sad/OAF_moon_sad.wav,female,sad
3035,TESS Toronto emotional speech set data/OAF_Sad/OAF_judge_sad.wav,female,sad
3036,TESS Toronto emotional speech set data/OAF_Sad/OAF_jar_sad.wav,female,sad
3037,TESS Toronto emotional speech set data/OAF_Sad/OAF_learn_sad.wav,female,sad
3038,TESS Toronto emotional speech set data/OAF_Sad/OAF_chief_sad.wav,female,sad
3039,TESS Toronto emotional speech set data/OAF_Sad/OAF_choice_sad.wav,female,sad
3040,TESS Toronto emotional speech set data/OAF_Sad/OAF_shout_sad.wav,female,sad
3041,TESS Toronto emotional speech set data/OAF_Sad/OAF_void_sad.wav,female,sad
3042,TESS Toronto emotional speech set data/OAF_Sad/OAF_dog_sad.wav,female,sad
3043,TESS Toronto emotional speech set data/OAF_Sad/OAF_rag_sad.wav,female,sad
3044,TESS Toronto emotional speech set data/OAF_Sad/OAF_dip_sad.wav,female,sad
3045,TESS Toronto emotional speech set data/OAF_Sad/OAF_rush_sad.wav,female,sad
3046,TESS Toronto emotional speech set data/OAF_Sad/OAF_shack_sad.wav,female,sad
3047,TESS Toronto emotional speech set data/OAF_Sad/OAF_lean_sad.wav,female,sad
3048,TESS Toronto emotional speech set data/OAF_Sad/OAF_join_sad.wav,female,sad
3049,TESS Toronto emotional speech set data/OAF_Sad/OAF_rough_sad.wav,female,sad
3050,TESS Toronto emotional speech set data/OAF_Sad/OAF_fail_sad.wav,female,sad
3051,TESS Toronto emotional speech set data/OAF_Sad/OAF_tool_sad.wav,female,sad
3052,TESS Toronto emotional speech set data/OAF_Sad/OAF_goose_sad.wav,female,sad
3053,TESS Toronto emotional speech set data/OAF_Sad/OAF_met_sad.wav,female,sad
3054,TESS Toronto emotional speech set data/OAF_Sad/OAF_pearl_sad.wav,female,sad
3055,TESS Toronto emotional speech set data/OAF_Sad/OAF_rain_sad.wav,female,sad
3056,./Crema/1022_ITS_ANG_XX.wav,male,angry
3057,./Crema/1037_ITS_ANG_XX.wav,female,angry
3058,./Crema/1073_IOM_DIS_XX.wav,female,disgust
3059,./Crema/1066_IOM_DIS_XX.wav,male,disgust
3060,./Crema/1078_IWL_SAD_XX.wav,female,sad
3061,./Crema/1029_TAI_FEA_XX.wav,female,fear
3062,./Crema/1039_IEO_SAD_MD.wav,male,sad
3063,./Crema/1008_TAI_HAP_XX.wav,female,happy
3064,./Crema/1018_TSI_FEA_XX.wav,female,fear
3065,./Crema/1028_IEO_SAD_HI.wav,female,sad
3066,./Crema/1039_TSI_HAP_XX.wav,male,happy
3067,./Crema/1064_ITS_HAP_XX.wav,male,happy
3068,./Crema/1071_ITS_HAP_XX.wav,male,happy
3069,./Crema/1045_ITS_FEA_XX.wav,male,fear
3070,./Crema/1050_ITS_FEA_XX.wav,male,fear
3071,./Crema/1018_IWL_ANG_XX.wav,female,angry
3072,./Crema/1059_IEO_ANG_MD.wav,male,angry
3073,./Crema/1054_MTI_DIS_XX.wav,female,disgust
3074,./Crema/1041_MTI_DIS_XX.wav,male,disgust
3075,./Crema/1048_IEO_ANG_HI.wav,male,angry
3076,./Crema/1042_ITS_SAD_XX.wav,male,sad
3077,./Crema/1057_ITS_SAD_XX.wav,male,sad
3078,./Crema/1087_IOM_ANG_XX.wav,male,angry
3079,./Crema/1039_IEO_HAP_LO.wav,male,happy
3080,./Crema/1018_IEO_FEA_LO.wav,female,fear
3081,./Crema/1063_IWW_DIS_XX.wav,female,disgust
3082,./Crema/1076_IWW_DIS_XX.wav,female,disgust
3083,./Crema/1068_WSI_HAP_XX.wav,male,happy
3084,./Crema/1049_WSI_FEA_XX.wav,female,fear
3085,./Crema/1059_ITH_DIS_XX.wav,male,disgust
3086,./Crema/1068_DFA_HAP_XX.wav,male,happy
3087,./Crema/1049_DFA_FEA_XX.wav,female,fear
3088,./Crema/1082_IWW_ANG_XX.wav,female,angry
3089,./Crema/1023_ITH_ANG_XX.wav,male,angry
3090,./Crema/1036_ITH_ANG_XX.wav,male,angry
3091,./Crema/1005_IEO_DIS_LO.wav,male,disgust
3092,./Crema/1010_IEO_DIS_LO.wav,female,disgust
3093,./Crema/1084_IEO_SAD_LO.wav,female,sad
3094,./Crema/1091_IEO_SAD_LO.wav,female,sad
3095,./Crema/1076_TIE_HAP_XX.wav,female,happy
3096,./Crema/1063_TIE_HAP_XX.wav,female,happy
3097,./Crema/1057_TIE_FEA_XX.wav,male,fear
3098,./Crema/1042_TIE_FEA_XX.wav,male,fear
3099,./Crema/1079_IWW_SAD_XX.wav,female,sad
3100,./Crema/1041_WSI_DIS_XX.wav,male,disgust
3101,./Crema/1050_TIE_SAD_XX.wav,male,sad
3102,./Crema/1054_WSI_DIS_XX.wav,female,disgust
3103,./Crema/1045_TIE_SAD_XX.wav,male,sad
3104,./Crema/1083_IEO_FEA_LO.wav,male,fear
3105,./Crema/1019_IWW_ANG_XX.wav,male,angry
3106,./Crema/1044_ITH_FEA_XX.wav,male,fear
3107,./Crema/1051_ITH_FEA_XX.wav,male,fear
3108,./Crema/1065_ITH_HAP_XX.wav,male,happy
3109,./Crema/1054_DFA_DIS_XX.wav,female,disgust
3110,./Crema/1041_DFA_DIS_XX.wav,male,disgust
3111,./Crema/1070_ITH_HAP_XX.wav,male,happy
3112,./Crema/1030_TIE_ANG_XX.wav,female,angry
3113,./Crema/1025_TIE_ANG_XX.wav,female,angry
3114,./Crema/1043_ITH_SAD_XX.wav,female,sad
3115,./Crema/1056_ITH_SAD_XX.wav,female,sad
3116,./Crema/1086_TAI_HAP_XX.wav,male,happy
3117,./Crema/1027_IEO_DIS_HI.wav,male,disgust
3118,./Crema/1032_IEO_DIS_HI.wav,male,disgust
3119,./Crema/1062_IWL_DIS_XX.wav,male,disgust
3120,./Crema/1077_IWL_DIS_XX.wav,male,disgust
3121,./Crema/1036_IEO_DIS_MD.wav,male,disgust
3122,./Crema/1083_TSI_FEA_XX.wav,male,fear
3123,./Crema/1023_IEO_DIS_MD.wav,male,disgust
3124,./Crema/1005_TSI_DIS_XX.wav,male,disgust
3125,./Crema/1010_TSI_DIS_XX.wav,female,disgust
3126,./Crema/1091_IEO_HAP_MD.wav,female,happy
3127,./Crema/1084_IEO_HAP_MD.wav,female,happy
3128,./Crema/1034_TAI_DIS_XX.wav,male,disgust
3129,./Crema/1021_TAI_DIS_XX.wav,female,disgust
3130,./Crema/1084_TSI_SAD_XX.wav,female,sad
3131,./Crema/1080_IEO_HAP_HI.wav,male,happy
3132,./Crema/1069_IOM_SAD_XX.wav,male,sad
3133,./Crema/1091_TSI_SAD_XX.wav,female,sad
3134,./Crema/1049_MTI_FEA_XX.wav,female,fear
3135,./Crema/1068_MTI_HAP_XX.wav,male,happy
3136,./Crema/1009_IOM_ANG_XX.wav,male,angry
3137,./Crema/1058_ITS_DIS_XX.wav,female,disgust
3138,./Crema/1083_IWL_ANG_XX.wav,male,angry
3139,./Crema/1079_TAI_HAP_XX.wav,female,happy
3140,./Crema/1048_IEO_SAD_MD.wav,male,sad
3141,./Crema/1009_IWL_SAD_XX.wav,male,sad
3142,./Crema/1058_TAI_FEA_XX.wav,female,fear
3143,./Crema/1088_IWL_DIS_XX.wav,male,disgust
3144,./Crema/1048_TSI_HAP_XX.wav,male,happy
3145,./Crema/1059_IEO_SAD_HI.wav,male,sad
3146,./Crema/1069_TSI_FEA_XX.wav,male,fear
3147,./Crema/1091_IOM_FEA_XX.wav,female,fear
3148,./Crema/1084_IOM_FEA_XX.wav,female,fear
3149,./Crema/1046_ITS_ANG_XX.wav,female,angry
3150,./Crema/1053_ITS_ANG_XX.wav,female,angry
3151,./Crema/1017_IOM_DIS_XX.wav,male,disgust
3152,./Crema/1002_IOM_DIS_XX.wav,female,disgust
3153,./Crema/1083_IOM_SAD_XX.wav,male,sad
3154,./Crema/1082_MTI_HAP_XX.wav,female,happy
3155,./Crema/1026_ITS_SAD_XX.wav,male,sad
3156,./Crema/1033_ITS_SAD_XX.wav,male,sad
3157,./Crema/1021_ITS_FEA_XX.wav,female,fear
3158,./Crema/1034_ITS_FEA_XX.wav,male,fear
3159,./Crema/1015_ITS_HAP_XX.wav,male,happy
3160,./Crema/1028_IEO_ANG_MD.wav,female,angry
3161,./Crema/1069_IWL_ANG_XX.wav,male,angry
3162,./Crema/1039_IEO_ANG_HI.wav,male,angry
3163,./Crema/1030_MTI_DIS_XX.wav,female,disgust
3164,./Crema/1025_MTI_DIS_XX.wav,female,disgust
3165,./Crema/1038_WSI_FEA_XX.wav,male,fear
3166,./Crema/1081_IWW_FEA_XX.wav,male,fear
3167,./Crema/1019_WSI_HAP_XX.wav,male,happy
3168,./Crema/1089_TIE_HAP_XX.wav,female,happy
3169,./Crema/1086_IWW_SAD_XX.wav,male,sad
3170,./Crema/1069_IEO_FEA_LO.wav,male,fear
3171,./Crema/1048_IEO_HAP_LO.wav,male,happy
3172,./Crema/1007_IWW_DIS_XX.wav,female,disgust
3173,./Crema/1012_IWW_DIS_XX.wav,female,disgust
3174,./Crema/1038_DFA_FEA_XX.wav,male,fear
3175,./Crema/1028_ITH_DIS_XX.wav,female,disgust
3176,./Crema/1019_DFA_HAP_XX.wav,male,happy
3177,./Crema/1008_IWW_SAD_XX.wav,female,sad
3178,./Crema/1025_WSI_DIS_XX.wav,female,disgust
3179,./Crema/1034_TIE_SAD_XX.wav,male,sad
3180,./Crema/1030_WSI_DIS_XX.wav,female,disgust
3181,./Crema/1021_TIE_SAD_XX.wav,female,sad
3182,./Crema/1089_IWW_DIS_XX.wav,female,disgust
3183,./Crema/1082_WSI_HAP_XX.wav,female,happy
3184,./Crema/1061_IEO_DIS_LO.wav,female,disgust
3185,./Crema/1074_IEO_DIS_LO.wav,female,disgust
3186,./Crema/1047_ITH_ANG_XX.wav,female,angry
3187,./Crema/1052_ITH_ANG_XX.wav,female,angry
3188,./Crema/1033_TIE_FEA_XX.wav,male,fear
3189,./Crema/1026_TIE_FEA_XX.wav,male,fear
3190,./Crema/1012_TIE_HAP_XX.wav,female,happy
3191,./Crema/1007_TIE_HAP_XX.wav,female,happy
3192,./Crema/1027_ITH_SAD_XX.wav,male,sad
3193,./Crema/1032_ITH_SAD_XX.wav,male,sad
3194,./Crema/1082_DFA_HAP_XX.wav,female,happy
3195,./Crema/1080_IEO_ANG_LO.wav,male,angry
3196,./Crema/1068_IWW_ANG_XX.wav,male,angry
3197,./Crema/1030_DFA_DIS_XX.wav,female,disgust
3198,./Crema/1001_ITH_HAP_XX.wav,male,happy
3199,./Crema/1014_ITH_HAP_XX.wav,male,happy
3200,./Crema/1025_DFA_DIS_XX.wav,female,disgust
3201,./Crema/1020_ITH_FEA_XX.wav,female,fear
3202,./Crema/1035_ITH_FEA_XX.wav,male,fear
3203,./Crema/1054_TIE_ANG_XX.wav,female,angry
3204,./Crema/1041_TIE_ANG_XX.wav,male,angry
3205,./Crema/1080_IWL_FEA_XX.wav,male,fear
3206,./Crema/1061_TSI_DIS_XX.wav,female,disgust
3207,./Crema/1074_TSI_DIS_XX.wav,female,disgust
3208,./Crema/1018_IOM_SAD_XX.wav,female,sad
3209,./Crema/1050_TAI_DIS_XX.wav,male,disgust
3210,./Crema/1045_TAI_DIS_XX.wav,male,disgust
3211,./Crema/1087_IWL_SAD_XX.wav,male,sad
3212,./Crema/1043_IEO_DIS_HI.wav,female,disgust
3213,./Crema/1056_IEO_DIS_HI.wav,female,disgust
3214,./Crema/1052_IEO_DIS_MD.wav,female,disgust
3215,./Crema/1047_IEO_DIS_MD.wav,female,disgust
3216,./Crema/1006_IWL_DIS_XX.wav,female,disgust
3217,./Crema/1013_IWL_DIS_XX.wav,female,disgust
3218,./Crema/1019_MTI_HAP_XX.wav,male,happy
3219,./Crema/1038_MTI_FEA_XX.wav,male,fear
3220,./Crema/1080_TSI_ANG_XX.wav,male,angry
3221,./Crema/1078_IOM_ANG_XX.wav,female,angry
3222,./Crema/1029_ITS_DIS_XX.wav,female,disgust
3223,./Crema/1022_MTI_SAD_XX.wav,male,sad
3224,./Crema/1037_MTI_SAD_XX.wav,female,sad
3225,./Crema/1086_ITS_HAP_XX.wav,male,happy
3226,./Crema/1025_MTI_FEA_XX.wav,female,fear
3227,./Crema/1030_MTI_FEA_XX.wav,female,fear
3228,./Crema/1004_MTI_HAP_XX.wav,female,happy
3229,./Crema/1011_MTI_HAP_XX.wav,male,happy
3230,./Crema/1065_IOM_ANG_XX.wav,male,angry
3231,./Crema/1088_TSI_ANG_XX.wav,male,angry
3232,./Crema/1070_IOM_ANG_XX.wav,male,angry
3233,./Crema/1034_ITS_DIS_XX.wav,male,disgust
3234,./Crema/1021_ITS_DIS_XX.wav,female,disgust
3235,./Crema/1084_IOM_DIS_XX.wav,female,disgust
3236,./Crema/1069_TSI_DIS_XX.wav,male,disgust
3237,./Crema/1091_IOM_DIS_XX.wav,female,disgust
3238,./Crema/1088_IWL_FEA_XX.wav,male,fear
3239,./Crema/1058_TAI_DIS_XX.wav,female,disgust
3240,./Crema/1005_IOM_SAD_XX.wav,male,sad
3241,./Crema/1010_IOM_SAD_XX.wav,female,sad
3242,./Crema/1042_MTI_ANG_XX.wav,male,angry
3243,./Crema/1057_MTI_ANG_XX.wav,male,angry
3244,./Crema/1023_IOM_HAP_XX.wav,male,happy
3245,./Crema/1036_IOM_HAP_XX.wav,male,happy
3246,./Crema/1002_IOM_FEA_XX.wav,female,fear
3247,./Crema/1017_IOM_FEA_XX.wav,male,fear
3248,./Crema/1088_IEO_ANG_LO.wav,male,angry
3249,./Crema/1075_IWW_ANG_XX.wav,female,angry
3250,./Crema/1060_IWW_ANG_XX.wav,female,angry
3251,./Crema/1028_ITH_FEA_XX.wav,female,fear
3252,./Crema/1038_DFA_DIS_XX.wav,male,disgust
3253,./Crema/1009_ITH_HAP_XX.wav,male,happy
3254,./Crema/1049_TIE_ANG_XX.wav,female,angry
3255,./Crema/1015_IWW_SAD_XX.wav,male,sad
3256,./Crema/1081_IWW_DIS_XX.wav,male,disgust
3257,./Crema/1038_WSI_DIS_XX.wav,male,disgust
3258,./Crema/1029_TIE_SAD_XX.wav,female,sad
3259,./Crema/1033_IWW_HAP_XX.wav,male,happy
3260,./Crema/1026_IWW_HAP_XX.wav,male,happy
3261,./Crema/1012_IWW_FEA_XX.wav,female,fear
3262,./Crema/1007_IWW_FEA_XX.wav,female,fear
3263,./Crema/1069_IEO_DIS_LO.wav,male,disgust
3264,./Crema/1087_ITH_HAP_XX.wav,male,happy
3265,./Crema/1057_WSI_ANG_XX.wav,male,angry
3266,./Crema/1042_WSI_ANG_XX.wav,male,angry
3267,./Crema/1022_DFA_SAD_XX.wav,male,sad
3268,./Crema/1037_DFA_SAD_XX.wav,female,sad
3269,./Crema/1004_DFA_HAP_XX.wav,female,happy
3270,./Crema/1035_ITH_DIS_XX.wav,male,disgust
3271,./Crema/1020_ITH_DIS_XX.wav,female,disgust
3272,./Crema/1011_DFA_HAP_XX.wav,male,happy
3273,./Crema/1025_DFA_FEA_XX.wav,female,fear
3274,./Crema/1013_IEO_ANG_LO.wav,female,angry
3275,./Crema/1006_IEO_ANG_LO.wav,female,angry
3276,./Crema/1030_DFA_FEA_XX.wav,female,fear
3277,./Crema/1011_WSI_HAP_XX.wav,male,happy
3278,./Crema/1004_WSI_HAP_XX.wav,female,happy
3279,./Crema/1089_IWW_FEA_XX.wav,female,fear
3280,./Crema/1030_WSI_FEA_XX.wav,female,fear
3281,./Crema/1025_WSI_FEA_XX.wav,female,fear
3282,./Crema/1081_TIE_HAP_XX.wav,male,happy
3283,./Crema/1073_IEO_SAD_LO.wav,female,sad
3284,./Crema/1066_IEO_SAD_LO.wav,male,sad
3285,./Crema/1037_WSI_SAD_XX.wav,female,sad
3286,./Crema/1026_TIE_DIS_XX.wav,male,disgust
3287,./Crema/1022_WSI_SAD_XX.wav,male,sad
3288,./Crema/1033_TIE_DIS_XX.wav,male,disgust
3289,./Crema/1055_IEO_HAP_LO.wav,female,happy
3290,./Crema/1040_IEO_HAP_LO.wav,male,happy
3291,./Crema/1042_DFA_ANG_XX.wav,male,angry
3292,./Crema/1074_IEO_FEA_LO.wav,female,fear
3293,./Crema/1061_IEO_FEA_LO.wav,female,fear
3294,./Crema/1057_DFA_ANG_XX.wav,male,angry
3295,./Crema/1022_TAI_ANG_XX.wav,male,angry
3296,./Crema/1037_TAI_ANG_XX.wav,female,angry
3297,./Crema/1013_TSI_ANG_XX.wav,female,angry
3298,./Crema/1006_TSI_ANG_XX.wav,female,angry
3299,./Crema/1008_ITS_HAP_XX.wav,female,happy
3300,./Crema/1029_ITS_FEA_XX.wav,female,fear
3301,./Crema/1074_IWL_ANG_XX.wav,female,angry
3302,./Crema/1061_IWL_ANG_XX.wav,female,angry
3303,./Crema/1020_IEO_ANG_MD.wav,female,angry
3304,./Crema/1035_IEO_ANG_MD.wav,male,angry
3305,./Crema/1038_MTI_DIS_XX.wav,male,disgust
3306,./Crema/1031_IEO_ANG_HI.wav,male,angry
3307,./Crema/1024_IEO_ANG_HI.wav,female,angry
3308,./Crema/1045_TAI_FEA_XX.wav,male,fear
3309,./Crema/1014_IWL_SAD_XX.wav,male,sad
3310,./Crema/1001_IWL_SAD_XX.wav,male,sad
3311,./Crema/1050_TAI_FEA_XX.wav,male,fear
3312,./Crema/1064_TAI_HAP_XX.wav,male,happy
3313,./Crema/1040_IEO_SAD_MD.wav,male,sad
3314,./Crema/1055_IEO_SAD_MD.wav,female,sad
3315,./Crema/1071_TAI_HAP_XX.wav,male,happy
3316,./Crema/1074_TSI_FEA_XX.wav,female,fear
3317,./Crema/1061_TSI_FEA_XX.wav,female,fear
3318,./Crema/1055_TSI_HAP_XX.wav,female,happy
3319,./Crema/1051_IEO_SAD_HI.wav,male,sad
3320,./Crema/1080_IWL_DIS_XX.wav,male,disgust
3321,./Crema/1044_IEO_SAD_HI.wav,male,sad
3322,./Crema/1040_TSI_HAP_XX.wav,male,happy
3323,./Crema/1066_IEO_HAP_MD.wav,male,happy
3324,./Crema/1013_IWL_FEA_XX.wav,female,fear
3325,./Crema/1042_TAI_SAD_XX.wav,male,sad
3326,./Crema/1057_TAI_SAD_XX.wav,male,sad
3327,./Crema/1006_IWL_FEA_XX.wav,female,fear
3328,./Crema/1073_IEO_HAP_MD.wav,female,happy
3329,./Crema/1032_IWL_HAP_XX.wav,male,happy
3330,./Crema/1047_IEO_FEA_MD.wav,female,fear
3331,./Crema/1052_IEO_FEA_MD.wav,female,fear
3332,./Crema/1027_IWL_HAP_XX.wav,male,happy
3333,./Crema/1077_IEO_HAP_HI.wav,male,happy
3334,./Crema/1073_TSI_SAD_XX.wav,female,sad
3335,./Crema/1066_TSI_SAD_XX.wav,male,sad
3336,./Crema/1062_IEO_HAP_HI.wav,male,happy
3337,./Crema/1056_IEO_FEA_HI.wav,female,fear
3338,./Crema/1043_IEO_FEA_HI.wav,female,fear
3339,./Crema/1060_MTI_HAP_XX.wav,female,happy
3340,./Crema/1075_MTI_HAP_XX.wav,female,happy
3341,./Crema/1041_MTI_FEA_XX.wav,male,fear
3342,./Crema/1054_MTI_FEA_XX.wav,female,fear
3343,./Crema/1001_IOM_ANG_XX.wav,male,angry
3344,./Crema/1014_IOM_ANG_XX.wav,male,angry
3345,./Crema/1050_ITS_DIS_XX.wav,male,disgust
3346,./Crema/1045_ITS_DIS_XX.wav,male,disgust
3347,./Crema/1046_MTI_SAD_XX.wav,female,sad
3348,./Crema/1053_MTI_SAD_XX.wav,female,sad
3349,./Crema/1026_MTI_ANG_XX.wav,male,angry
3350,./Crema/1033_MTI_ANG_XX.wav,male,angry
3351,./Crema/1066_IOM_FEA_XX.wav,male,fear
3352,./Crema/1073_IOM_FEA_XX.wav,female,fear
3353,./Crema/1047_IOM_HAP_XX.wav,female,happy
3354,./Crema/1052_IOM_HAP_XX.wav,female,happy
3355,./Crema/1018_TSI_DIS_XX.wav,female,disgust
3356,./Crema/1061_IOM_SAD_XX.wav,female,sad
3357,./Crema/1074_IOM_SAD_XX.wav,female,sad
3358,./Crema/1088_IEO_HAP_HI.wav,male,happy
3359,./Crema/1029_TAI_DIS_XX.wav,female,disgust
3360,./Crema/1011_IWW_ANG_XX.wav,male,angry
3361,./Crema/1004_IWW_ANG_XX.wav,female,angry
3362,./Crema/1049_DFA_DIS_XX.wav,female,disgust
3363,./Crema/1078_ITH_HAP_XX.wav,female,happy
3364,./Crema/1059_ITH_FEA_XX.wav,male,fear
3365,./Crema/1038_TIE_ANG_XX.wav,male,angry
3366,./Crema/1076_IWW_FEA_XX.wav,female,fear
3367,./Crema/1063_IWW_FEA_XX.wav,female,fear
3368,./Crema/1057_IWW_HAP_XX.wav,male,happy
3369,./Crema/1042_IWW_HAP_XX.wav,male,happy
3370,./Crema/1018_IEO_DIS_LO.wav,female,disgust
3371,./Crema/1071_IWW_SAD_XX.wav,male,sad
3372,./Crema/1064_IWW_SAD_XX.wav,male,sad
